0 -178.369492 
1 -178.369492 
2 -178.369492 
3 -178.369492 
4 -178.369492 
5 -178.369492 
6 -170.042145 
7 -152.433838 
8 -135.097412 
9 -124.184685 
10 -110.965286 
11 -107.936691 
12 -103.416611 
13 -97.162682 
14 -97.152901 
15 -108.047974 
16 -115.763100 
17 -122.503036 
18 -115.336937 
19 -115.300819 
20 -115.302200 
21 -115.308289 
22 -115.553177 
23 -115.763100 
24 -115.693733 
25 -115.336937 
26 -115.763100 
27 -118.751907 
28 -115.693733 
29 -113.878639 
30 -114.287979 
31 -124.153351 
32 -114.192642 
33 -115.308289 
34 -115.364571 
35 -115.328033 
36 -113.824440 
37 -115.627724 
38 -115.322029 
39 -115.627724 
40 -115.792603 
41 -115.364571 
42 -115.375061 
43 -128.168961 
44 -144.896225 
45 -124.479446 
46 -123.517937 
47 -121.710594 
48 -123.964058 
49 -124.197250 
50 -124.550438 
51 -115.364571 
52 -123.002541 
53 -115.307487 
54 -115.302200 
55 -115.302200 
56 -128.718399 
57 -114.326210 
58 -115.336937 
59 -123.925354 
60 -123.694511 
61 -131.486755 
62 -129.296280 
63 -129.310562 
64 -123.964058 
65 -140.714462 
66 -145.215942 
67 -123.985802 
68 -145.094971 
69 -119.723137 
70 -121.732506 
71 -144.777023 
72 -144.978745 
73 -142.163635 
74 -121.925842 
75 -127.925171 
76 -120.647148 
77 -127.886993 
78 -115.375061 
79 -123.733841 
80 -128.027420 
81 -126.925385 
82 -116.921761 
83 -115.310997 
84 -114.078545 
85 -124.071251 
