0	178.369492
1	178.369492
2	178.369492
3	178.369492
4	178.369492
5	178.369492
6	169.725861
7	149.223923
8	137.764969
9	125.888161
10	111.087097
11	106.496902
12	106.268250
13	97.441292
14	97.702469
15	106.689522
16	115.928406
17	123.650032
18	115.831184
19	115.767494
20	115.769913
21	115.780983
22	115.583084
23	115.928406
24	115.814964
25	115.831184
26	115.928406
27	122.315163
28	115.814964
29	114.702919
30	114.304932
31	122.490631
32	114.085007
33	115.780983
34	115.875755
35	115.815338
36	113.460365
37	115.702011
38	115.803917
39	115.702011
40	115.979248
41	115.875755
42	115.893280
43	124.957298
44	143.572342
45	122.055191
46	122.486359
47	116.357193
48	121.170357
49	122.491180
50	122.330452
51	115.875755
52	122.463341
53	115.764381
54	115.769913
55	115.769913
56	131.945679
57	114.414375
58	115.831184
59	122.492378
60	120.758018
61	136.277130
62	129.316132
63	129.317947
64	121.170357
65	135.434830
66	144.548401
67	122.491859
68	144.109528
69	116.162354
70	122.932762
71	143.270706
72	143.781525
73	141.194138
74	123.080437
75	124.534332
76	118.230789
77	124.464653
78	115.893280
79	122.484894
80	124.720284
81	123.321609
82	121.589882
83	115.765053
84	113.858452
85	121.330116
