3.17595733e-01 1.60041740e-13
4.20273306e-01 1.51009494e-13
5.22950879e-01 1.40040712e-13
6.25628453e-01 1.28108953e-13
7.28306026e-01 1.15009719e-13
8.30983599e-01 1.01202105e-13
9.33661172e-01 8.74892568e-14
1.03633875e+00 7.44394691e-14
1.13901632e+00 6.23971612e-14
1.24169389e+00 5.13558581e-14
1.34437147e+00 4.14071277e-14
1.44704904e+00 3.25751652e-14
1.54972661e+00 2.51187087e-14
1.65240419e+00 1.91863976e-14
1.75508176e+00 1.44544608e-14
1.85775933e+00 1.09070102e-14
1.96043690e+00 8.38466480e-15
2.06311448e+00 6.65739004e-15
2.16579205e+00 5.73775257e-15
2.26846962e+00 5.32559607e-15
2.37114720e+00 5.28046399e-15
2.47382477e+00 5.61248665e-15
2.57650234e+00 6.06690151e-15
2.67917992e+00 6.60852808e-15
2.78185749e+00 7.18290483e-15
2.88453506e+00 7.82314311e-15
2.98721264e+00 8.35612773e-15
3.08989021e+00 8.83916260e-15
3.19256778e+00 9.25673181e-15
3.29524536e+00 9.60056862e-15
3.39792293e+00 9.85761500e-15
3.50060050e+00 1.00077966e-14
3.60327808e+00 1.00019575e-14
3.70595565e+00 1.00035224e-14
3.80863322e+00 9.94700195e-15
3.91131080e+00 9.86862877e-15
4.01398837e+00 9.68689204e-15
4.11666594e+00 9.40267167e-15
4.21934352e+00 9.06726276e-15
4.32202109e+00 9.20173816e-15
