0.000000000000000000e+00 0.000000000000000000e+00
1.375000000000000007e-02 -3.568258190565742373e-03
2.750000000000000014e-02 -7.076724900623537935e-03
4.125000000000000194e-02 -1.046639242710895208e-02
5.500000000000000028e-02 -1.367981061884413103e-02
6.875000000000000555e-02 -1.666184076319608340e-02
8.250000000000000389e-02 -1.936037993526261436e-02
9.625000000000000222e-02 -2.172704650922226838e-02
1.100000000000000006e-01 -2.371781799108647892e-02
1.237499999999999989e-01 -2.529361289678476801e-02
1.375000000000000111e-01 -2.642080906290594083e-02
1.512499999999999956e-01 -2.707169153201419848e-02
1.650000000000000078e-01 -2.722482399171990974e-02
1.787499999999999922e-01 -2.686533865712055144e-02
1.925000000000000044e-01 -2.598514045953310633e-02
2.062499999999999889e-01 -2.458302242956245456e-02
2.200000000000000011e-01 -2.266469022785243606e-02
2.337500000000000133e-01 -2.024269487023272127e-02
2.474999999999999978e-01 -1.733627380295335932e-02
2.612499999999999822e-01 -1.397110159563174324e-02
2.750000000000000222e-01 -1.017895262171842480e-02
2.887500000000000067e-01 -5.997279176080025018e-03
3.024999999999999911e-01 -1.468709524296762806e-03
3.162499999999999756e-01 3.359528623579462886e-03
3.300000000000000155e-01 8.436252782308251152e-03
3.437500000000000000e-01 1.370703120087861208e-02
3.574999999999999845e-01 1.911494111826057135e-02
3.712500000000000244e-01 2.460137096965724773e-02
3.850000000000000089e-01 3.010685714260214266e-02
3.987499999999999933e-01 3.557194538195162375e-02
4.124999999999999778e-01 4.093806655321443472e-02
4.262500000000000178e-01 4.614841619969367592e-02
4.400000000000000022e-01 5.114882717426929432e-02
4.537499999999999867e-01 5.588862459370397273e-02
4.675000000000000266e-01 6.032145245311672233e-02
4.812500000000000111e-01 6.440606145043588360e-02
4.949999999999999956e-01 6.810704790350732840e-02
5.087500000000000355e-01 7.139553409307426712e-02
5.224999999999999645e-01 7.424978092873106561e-02
5.362500000000000044e-01 7.665572450656336911e-02
5.500000000000000444e-01 7.860742889971011893e-02
5.637499999999999734e-01 8.010744838856813377e-02
5.775000000000000133e-01 8.116709328678654856e-02
5.912500000000000533e-01 8.180659454259946173e-02
6.049999999999999822e-01 8.205516338159990486e-02
6.187500000000000222e-01 8.195094339520164750e-02
6.324999999999999512e-01 8.154085365658655937e-02
6.462499999999999911e-01 8.088032265023567535e-02
6.600000000000000311e-01 8.003291401919332415e-02
6.737499999999999600e-01 7.906984635277039541e-02
6.875000000000000000e-01 7.806941044320973855e-02
7.012500000000000400e-01 7.711628861967170789e-02
7.149999999999999689e-01 7.630078190879299727e-02
7.287500000000000089e-01 7.571795186039326220e-02
7.425000000000000488e-01 7.546668490252532446e-02
7.562499999999999778e-01 7.564868804049536266e-02
7.700000000000000178e-01 7.636742557898600070e-02
7.837500000000000577e-01 7.772700731511601735e-02
7.974999999999999867e-01 7.983103931431119460e-02
8.112500000000000266e-01 8.278144893239754165e-02
8.249999999999999556e-01 8.667729617977175394e-02
8.387499999999999956e-01 9.161358383140955075e-02
8.525000000000000355e-01 9.768007886578775056e-02
8.662499999999999645e-01 1.049601578637374688e-01
8.800000000000000044e-01 1.135296889134774917e-01
